,RESUMO,TEXTO
0,É #FAKE que Boulos tenha dito que irá embora do país após sair derrotado em São Paulo,Candidato não deu declaração que tem sido compartilhada. Ele diz que 'gabinete do ódio' espalha informação falsa.
0,É #FAKE que estado da Pensilvânia confirmou que houve fraude nas eleições dos EUA,"Pelo contrário, Justiça rejeitou um pedido de Donald Trump de bloquear a certificação da vitória de Biden no estado."
0,É #FAKE que Argentina e Venezuela adotem as mesmas urnas eletrônicas,"Eleitores argentinos ainda votam em cédulas de papel, diferentemente de venezuelanos."
0,É #FAKE que vídeo mostre ação da polícia contra passageiros sem máscara no metrô de Paris,Imagens foram feitas durante ação da polícia romena contra torcedores de times de futebol suspeitos de planejar confronto entre si.
0,É #FAKE que transporte de urnas em Fortaleza aponte fraude eleitoral,Vídeo que circula nas redes mostra urna no fundo de uma caminhonete. A substituição de urnas defeituosas ao longo do dia da eleição é procedimento padrão da Justiça Eleitoral.
0,É #FAKE que cabos eleitorais de candidato em Manaus foram presos comprando votos ,Mensagem falsa diz que R$ 46 mil foram apreendidos com apoiadores de David Almeida (Avante). Polícia Civil do estado nega prisão; foto de post é de caso ocorrido no Ceará.
0,É #FAKE que corpo em caçamba de lixo mostrado em vídeo seja do homem que fotografou Maradona no caixão,"Vídeo compartilhado nas redes sociais é de março de 2020 e mostra homem assassinado em San Martín, em Buenos Aires. "
0,"É #FAKE que vídeo mostra sumiço de seções eleitorais em Niterói, no RJ, e comprova fraude no pleito","Homem mostra site no TSE e aponta que  as seções eleitorais 13 e 365 não são listadas, mas TRE explica que essas seções, com número menor de eleitores, foram agregadas a outras."
0,É #FAKE que Marcelo Crivella tenha ultrapassado Eduardo Paes em pesquisa eleitoral ,Publicação em rede social afirma erroneamente que Crivella tinha 55% das intenções de voto às vésperas do 2º turno. Paes lidera pesquisas desde o 1º turno. 
0,É #FAKE que vídeo mostre MST destruindo estação de transmissão de energia no Amapá,"Imagens são de novembro de 2017, em cidade do oeste da Bahia. Na ocasião, manifestantes protestaram contra o tipo de irrigação usado por grandes propriedades da região. "
0,É #FAKE que TRE-RJ suspendeu resultado da eleição em Queimados,Boato em rede social afirma erroneamente que investigações em curso podem mudar o resultado do pleito.
0,É #FAKE que unidade do Carrefour onde João Alberto foi morto fechou após protestos antirracistas,"Boato atribui à candidata à prefeitura de Porto Alegre, Manuella D'Ávila, culpa por suposto fechamento da unidade."
0,É #FAKE que pai de Guilherme Boulos seja dono de mansão desocupada na Vila Mariana,"Antigo proprietário tem sobrenome Boulos, mas não está relacionado à família do candidato. Boato circulou também em 2018."
0,Veja o que é #FATO ou #FAKE nas falas dos candidatos à Prefeitura do Rio no debate da Globo,Eduardo Paes (DEM) e Marcelo Crivella (Republicanos) participaram de último encontro do 2º turno.
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de SP na 2ª semana de campanha do 2º turno,"Frases foram ditas em redes sociais, no horário eleitoral e em entrevistas e debates na última semana antes da votação."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura do Rio na 2ª semana de campanha do 2º turno,"Frases foram ditas em redes sociais, no horário eleitoral e em entrevistas e debates na última semana antes da votação."
0,"É #FAKE que candidata a vereadora em Curitiba teve o dobro de votos, mas fraude alterou número conquistado","Problema ocorreu na atualização dos dados no sistema de divulgação dos resultados, não na contagem. Sobreposição de números ocorreu em três cidades; problema já foi solucionado, informa TSE."
0,É #FAKE que vídeo mostre votos de uma mesma zona eleitoral aparecendo de forma divergente no aplicativo do TSE e no boletim de urna,"Imagens que têm viralizado mostram resultados de zonas diferentes em Rio Branco (AC), daí a discrepância."
0,É #FAKE que supercomputador do TSE é serviço de nuvem estrangeiro que abre brecha para fraude,Equipamento físico fica na sala-cofre do tribunal; empresa presta serviço desde 1996. Contratação não passou por licitação devido a exclusividade; técnicos do tribunal acompanham manutenção.
0,É #FAKE que imagem mostre madeira extraída ilegalmente por líder de ONG na Amazônia e apreendida pelo Exército,"Foto de caminhões cheios de toras é antiga. Além disso, ela não mostra material apreendido por extração irregular, e sim uma doação para uma igreja."
0,É #FAKE que imagem mostre chefe da campanha de Joe Biden sendo preso por fraude eleitoral,"Foto mostra, na verdade, ator Cuba Gooding Jr, preso sob acusação de assédio sexual."
0,É #FAKE que 56 das 58 zonas eleitorais de São Paulo registraram resultado idêntico e que isso comprova fraude no 1º turno,"Bruno Covas (PSDB) saiu vitorioso em todas as regiões, mas percentual de votos não foi igual. Além disso, ordem dos candidatos não é a mesma nas 56 zonas. Em algumas, Tatto foi melhor que França; Russomanno também aparece à frente dos dois no extremo da Zona Leste."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de SP na 1ª semana de campanha do 2º turno,"Frases foram ditas em redes sociais, no horário eleitoral e em entrevistas e debates."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura do Rio na 1ª semana de campanha do 2º turno,"Frases foram ditas em redes sociais, no horário eleitoral e em entrevistas e debates."
0,É #FAKE mensagem que fala em cidades pelo país com eleições anuladas por fraude nas urnas,"Mensagem é divulgada com links falsos, que induzem o leitor a pensar ser uma notícia verdadeira. Não há registro de fraudes no uso das urnas eletrônicas desde que equipamento começou a ser usado, em 1996."
0,É #FAKE tuíte atribuído a Boulos que fala em obrigar quem tem quarto ocioso a receber morador de rua,Perfil falso imita conta oficial do candidato à Prefeitura de São Paulo e apresenta nome e endereço diferentes. Frase não é encontrada na conta oficial de Boulos. Assessoria diz que print é 'evidentemente falso'.
0,É #FAKE que foto mostre multidão em protesto contra fraude eleitoral nos EUA e em favor de Donald Trump,"Imagem, na verdade, é de marcha das mulheres em Washington realizada em 2017 em repúdio à posse do presidente."
0,É #FAKE que vídeo prove que é possível fraudar urna eletrônica,Autor do vídeo que tem sido usado como fonte de desinformação diz que pessoas mal intencionadas usaram imagens para passar ideia de fraude; postagem original foi feita com 'brinquedo'. Justiça Eleitoral lembra que o equipamento real é diferente e protegido por mecanismos de segurança.
0,É #FAKE imagem que mostra vereadora em Palmas com mais de mil votos durante a apuração,Foto que circula em redes sociais foi manipulada. Tribunal Superior Eleitoral diz que não há como alterar dados da urna.
0,É #FAKE que parciais divulgadas durante a apuração da eleição em SP mostrem fraude na votação na cidade,"Mensagem ressalta estabilidade em momentos diferentes como evidência de fraude, mas fenômeno é comum. Situações semelhantes ocorreram em anos anteriores, inclusive em nível nacional."
0,É #FAKE que máscaras têm baixa filtragem de vírus e fazem 'mais mal do que bem',Vídeo que tem viralizado propaga uma série de informações falsas sobre item de proteção; uso é preconizado pela OMS e obrigatório no Brasil.
0,É #FAKE que vídeo mostre mulher sendo agredida na Baixada Fluminense após votar em um candidato e ser confrontada,"Imagens foram feitas na cidade de Magé no dia 12, e não no dia 15. Segundo a polícia, violência não teve nada a ver com o pleito."
0,É #FAKE que médica foi entubada no Sul do país após tomar CoronaVac,"Nenhum efeito colateral grave foi detectado entre os voluntários, segundo o Instituto Butantan, que testa a vacina de origem chinesa no Brasil."
0,É #FAKE que invasão de sistemas do TSE prova fraude em urnas e manipulação de votos,"Divulgação de dados antigos foi citada em mensagens, sem prejuízo ao processo eleitoral. Tribunal esclarece que não há votos de quem justifica, e bancos de dados são auditados com participação da sociedade."
0,É #FAKE mensagem que diz ser possível alterar o voto caso mesário não entregue o comprovante ao eleitor,"Texto que circula nas redes sociais também dá a entender que o mesário é obrigado a fornecer o comprovante da votação. Segundo o TSE, cada eleitor precisa solicitar ao mesário o documento caso queira recebê-lo em razão da pandemia. Também é possível pedi-lo pelo site do tribunal."
0,É #FAKE imagem que mostra Doria usando máscara com bandeira da China,"Circula nas redes sociais uma montagem que mostra o governador de São Paulo, João Doria, usando uma máscara estampada com a bandeira chinesa. Na verdade, a máscara que ele usava era preta."
0,É #FAKE lista com locais de votação em Porto Alegre nas eleições 2020,TRE-RS alerta que a listagem em circulação era referente aos locais de votação para as eleições do Conselho Tutelar em 2019.
0,FATO ou FAKE: confira as checagens sobre o processo eleitoral em 2020,Mensagens lançam dúvidas sobre o sistema de votação e buscam confundir o eleitor. Veja todos os conteúdos verificados no 1º e no 2º turnos.
0,É #FAKE que urnas eletrônicas brasileiras não são auditáveis,Auditorias sobre o funcionamento das urnas e da integridade do sistema acontecem em tempo real neste domingo (15) e podem ser acompanhadas por partidos políticos e cidadãos.
0,É #FAKE que a empresa Smartmatic forneça urnas eletrônicas ou softwares para o Brasil,Publicações acusam a empresa de envolvimento em fraudes eleitorais. Boato já circulou em 2017.
0,É #FAKE que voto é facultativo nesta eleição para todos os eleitores com mais de 60 anos em razão da pandemia,"Voto só é facultativo para analfabetos, para quem tem mais de 70 anos e para maiores de 16 e menores de 18 anos, segundo a Constituição."
0,É #FAKE que Código Eleitoral permite que pessoas cometam crimes violentos e não sejam presas na véspera do pleito,Circula pelas redes sociais uma mensagem que diz que há uma lei que proíbe a prisão no Brasil na véspera da eleição. Mas ela não vale para flagrantes.
0,É #FAKE que mais de 500 mil votos em Trump tenham sido desviados para Biden na eleição dos EUA,"Publicações nas redes sociais inflamam suposta fraude nas eleições americanas, desmentida por autoridades e representantes dos partidos Republicano e Democrata."
0,É #FAKE que fotos mostrem Joe Biden assediando crianças,"Uma das fotos é do presidente eleito dos Estados Unidos consolando o neto no enterro de seu filho que morreu de câncer, e na outra não é ele quem aparece na imagem."
0,É #FAKE que médicos alemães descobriram que mortes por coronavírus são causadas por uma bactéria e que a Covid-19 é amplificada pelo 5G,Mensagem falsa é uma reedição de mensagem que ligava descobertas a médicos italianos. OMS e  especialistas desmentem esses mitos.
0,É #FAKE que Lula comprou mansão de R$ 5 milhões na Bahia,Corretora da mansão cuja foto foi utilizada na mensagem diz que o imóvel continua à venda. Assessoria do ex-presidente nega compra; Lula tem falado em se mudar de SP.
0,É #FAKE que vídeo mostre cédulas com votos para Trump sendo queimadas nos EUA,"De acordo com a prefeitura da cidade de Virgínia Beach, as cédulas eram amostras, e não oficiais."
0,É #FAKE que Joe Biden acusou juiz da Suprema Corte de abuso sexual,"Denúncia foi feita por uma ex-funcionária do governo; à época, Biden apenas presidia a comissão do Senado responsável por analisar a aprovação do magistrado para o tribunal."
0,É #FAKE que cédulas eleitorais com votos em Donald Trump foram jogadas no lixo e encontradas na rua no Kentucky,"Pacotes deixados numa via pública eram encomendas feitas à Amazon, segundo polícia local."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura do Rio na 7ª semana de campanha,"Frases foram ditas em redes sociais, no horário eleitoral e em entrevistas na reta final do 1º turno."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de BH na 7ª semana de campanha,"Frases foram ditas em redes sociais, no horário eleitoral e em entrevistas na reta final do 1º turno."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de SP na 7ª semana de campanha,"Frases foram ditas em redes sociais, no horário eleitoral e em entrevistas na reta final do 1º turno."
0,É #FAKE que imagens mostrem vacinação obrigatória contra a Covid-19 no Peru,"Mensagem falsa se vale de imagens de imunização contra a difteria, feita de casa em casa numa região de Lima por conta de dois óbitos em decorrência da doença."
0,É #FAKE mensagem com link de cadastro para votar em casa pelo celular,Programa não existe e mensagem não foi enviada pela Justiça Eleitoral. TSE alerta que link pode ser utilizado na realização de golpes.
0,Fato ou Fake lança bot exclusivo para checar conteúdos duvidosos,Serviço gratuito no WhatsApp vai permitir que pedidos de checagens sejam feitos e irá informar as últimas verificações realizadas pela equipe de jornalistas do Grupo Globo.
0,É #FAKE que imagens mostrem caminhões descartando cédulas com votos em Donald Trump em local descampado,"Mensagem falsa usa imagem antiga, registrada na Arábia Saudita. Carga jogada fora era, na verdade, frango estragado."
0,É #FAKE que Suprema Corte nos EUA determinou que Guarda Nacional prenda mesários e funcionários dos Correios,Mensagem circula nas redes sociais em meio a desinformação sobre as eleições. Guarda Nacional diz que a Suprema Corte não tem nem sequer autoridade para convocá-la.
0,É #FAKE e-mail do TSE convocando para teste de voto pela internet,Texto fictício ameaça com multa quem não participar de falso chamado. Tribunal desmente mensagem e alerta para risco de golpe com uso de informações cedidas.
0,É #FAKE que recontagem em condado de Michigan mostra virada de Trump no estado,Mensagem que circula se aproveita de um erro humano na atualização de software em um pequeno condado para espalhar desinformação. O problema já foi corrigido e não teve impacto nenhum no resultado geral. Joe Biden teve quase 150 mil votos de vantagem em Michigan e levou os 16 delegados eleitorais em jogo.
0,É #FAKE que foto mostre Bolsonaro jovem com uniforme do Exército abraçando outro militar,"Mensagem que tem sido compartilhada mostra imagem de dois soldados norte-americanos, não brasileiros."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de SP na 6ª semana de campanha,"Frases foram ditas em redes sociais, no horário eleitoral na TV e no rádio e em entrevistas."
0,É #FAKE que cédulas com votos para Trump foram encontradas enterradas no Arizona,"Papéis foram encontrados próximos à capital do estado, mas não estavam preenchidos. Cédulas foram entregues à polícia e devolvidas antes da eleição para serem utilizadas, se necessário."
0,É #FAKE que vídeo mostre mesários fraudando urnas nas eleições dos EUA,"Imagens estão na internet desde 2018, quando foi feito um flagrante de fraude na eleição de Vladimir Putin, na Rússia."
0,É #FAKE que imagem mostre cédulas da eleição norte-americana descartadas em estrada,"Foto que circula nas redes sociais é de 2018, e mostra correspondências comuns, não relacionadas ao processo eleitoral."
0,É #FAKE que aba de site pornô entrou no ar inadvertidamente durante cobertura da eleição americana na CNN,"Vídeo tem viralizado nas redes sociais, mas imagem foi manipulada."
0,É #FAKE que houve recontagem de votos em Detroit e foi identificado um eleitor nascido em 1823,Tela da Fox compartilhada nas redes refere-se a processo encerrado cinco meses antes das atuais eleições americanas.
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de Belo Horizonte na 6ª semana de campanha,"Frases foram ditas em redes sociais, no horário eleitoral na TV e no rádio e em entrevistas."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura do Rio na 6ª semana de campanha,"Frases foram ditas em redes sociais, no horário eleitoral na TV e no rádio e em entrevistas."
0,É #FAKE que vacina para H1N1 distribuída no Brasil seja da empresa chinesa que produz a CoronaVac,Mensagem falsa foi desmentida pelo Ministério da Saúde; o imunizante é fabricado pelo Instituto Butantan.
0,"É #FAKE que em Wisconsin, nos EUA,  houve mais votos nesta eleição do que o total registrado de eleitores",Número de votos apurados na eleição para presidente está abaixo do número oficial de eleitores. Comissão eleitoral do estado teve de fazer um esclarecimento no Twitter para evitar que o boato continuasse a se propagar.
0,É #FAKE que atual diretoria da Anvisa seja a mesma de governos do PT,"Dos cinco diretores atuais, quatro chegaram ao cargo neste ano, e um, na época de Michel Temer."
0,É #FAKE que ação do PSOL no STF quer obrigar escolas a adotar ideologia de gênero e instituir banheiros unissex,"Ação busca, na verdade, obrigar Plano Nacional de Educação e escolas a cumprir a Constituição e proteger crianças e adolescentes do bullying homofóbico."
0,É #FAKE que quem testar positivo para Covid-19 está proibido de votar,"TSE orienta que pessoas com sintomas da doença ou já diagnosticadas não votem, mas não proíbe. Quem ficar doente poderá justificar a ausência apresentando atestado médico à Justiça Eleitoral."
0,É #FAKE que pessoas morreram em Singapura após testes com vacina chinesa contra o coronavírus,"Singapura suspendeu temporariamente, na verdade, duas vacinas contra a gripe, uma coreana e outra francesa, após mortes na Coreia do Sul. Vacinação já foi retomada por não haver comprovação da relação entre os imunizantes e os óbitos."
0,É #FAKE que uso de máscara aumenta taxa de CO2 no cérebro e risco de trombose e altera flora da boca e do intestino,"Nenhuma afirmação tem respaldo científico, segundo especialistas. Informações falsas sobre máscaras têm sido desmentidas desde o começo da pandemia da Covid-19."
0,É #FAKE que imagens mostrem protesto em Nápoles contra vacina chinesa,"Vídeo, na verdade, mostra manifestação em Londres contra as medidas de isolamento social adotadas."
0,É #FAKE que fotos mostrem comícios de Trump e Biden na véspera da eleição americana,"Fotos são antigas. A que mostra o evento do presidente foi feita no ano passado, bem antes da pandemia. Já a imagem que exibe o candidato democrata mostra um evento fechado, e não um comício, com regras de distanciamento social."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de SP na 5ª semana de campanha,"Frases foram ditas em redes sociais, no horário eleitoral e nas agendas."
0,É #FAKE vídeo em que Maia xinga ministro Ricardo Salles,Autor de paródia inseriu áudio com tiradas adolescentes em cima de vídeo de entrevista de Maia a canal de televisão.
0,É #FAKE que médico chinês morreu depois de tomar CoronaVac,A morte de Hu Weifeng foi em decorrência da Covid-19. Testes com a vacina não incluíram indivíduos infectados.
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura do Rio na 5ª semana de campanha,"Frases foram ditas em redes sociais, no horário eleitoral e nas agendas."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de Belo Horizonte na 5ª semana de campanha,"Frases foram ditas em redes sociais, no horário eleitoral e nas agendas."
0,É #FAKE mensagem no WhatsApp que promete vagas para CNH Social,"Texto falso fala em milhares de vagas pelo Brasil, mas a maioria dos Detrans do país não tem o programa.  Onde o programa existe, Detrans não usam o link da mensagem para obter cadastro ou não oferecem vaga no momento."
0,É #FAKE que fazer refeições quentes e comer ovo uma vez ao dia previnam a Covid-19,"Mensagem falsa ensina ainda que beber 1,5 litro d’água ajuda a evitar a infecção pelo coronavírus; nenhum dos conselhos tem embasamento científico."
0,É #FAKE que substâncias presentes em vacinas para a Covid-19 podem causar Alzheimer e fibromialgia,"Vídeo afirma que imunizantes podem matar, e que só foram aplicados em animais. Testes feitos em milhares de voluntários, porém, não detectaram efeitos colaterais graves."
0,É #FAKE que testes com vacinas para a Covid-19 tenham sido cancelados no Brasil por conta de mortes de voluntários,"Estudo que foi paralisado, do imunizante da Johnson&Johnson, não registrou óbito de participantes, e sim quadro ainda não esclarecido; caso não foi no Brasil."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de SP na 4ª semana de campanha,"Frases foram ditas em redes sociais, no horário eleitoral e nas agendas diárias."
0,É #FAKE que homem fumando e armado em vídeo seja o neto de Neguinho da Beija-Flor,Imagem vem sendo falsamente atribuída a neto de sambista.
0,É #FAKE que candidata do PT à Prefeitura de Salvador disse que bandidos se armam por medo da população,"Fala atribuída à Major Denice não foi dita por ela, e sim por outra policial, que é candidata a vereadora na capital baiana, pelo Avante."
0,É #FAKE mensagem que fala em 'abono emergencial de Natal' de R$ 800,Ministério da Cidadania nega conteúdo de mensagem falsa. Não há qualquer previsão de pagamento extra no fim do ano. Link pode deixar cidadão vulnerável a golpes.
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura do Rio na 4ª semana de campanha,"Frases foram ditas em redes sociais, no horário eleitoral e nas agendas diárias."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de Belo Horizonte na 4ª semana de campanha,"
Frases foram ditas em redes sociais, no horário eleitoral e nas agendas diárias."
0,É #FAKE que CoronaVac deixou mais de 2 mil mortos na China e um tetraplégico na Inglaterra,Mensagem falsa diz ainda que vacina vai alterar DNA humano; nenhuma dessas informações procede.
0,É #FAKE que lei 14.019 determina que o uso de máscara não é mais obrigatório em todo o Brasil,"Ao contrário do que diz mensagem falsa, a lei 14.019 determina, sim, o uso de máscara em todo o país. Trecho que impõe obrigação no comércio, em escolas e em igrejas chegou a ser vetado, mas Senado derrubou o veto."
0,É #FAKE foto que mostra Manuela D'Ávila com tatuagens de Che Guevara e Lênin,Mensagem falsa com imagem da candidata à Prefeitura de Porto Alegre tem viralizado.
0,Veja o que é #FATO ou #FAKE no discurso de Bolsonaro sobre a vacina chinesa,Presidente deu declarações no interior de SP após cancelar protocolo de intenção de compra do imunizante da farmacêutica Sinovac.
0,É #FAKE que software das urnas eleitorais pode ser manipulado por estrangeiros que detêm o código dos equipamentos,"Mensagem falsa e alarmista compartilhada nas redes sociais já circulou nas eleições de 2018, e foi desmentida pelo TSE."
0,É #FAKE processo de seleção para os Supermercados Guanabara que exige compra de apostila,E-mail falso direciona candidatos para site de pagamento; rede informa que 'jamais cobrou ou cobra qualquer taxa de inscrição'.
0,É #FAKE que TSE vai implementar voto pelo celular nas eleições de 2020,"Vídeo circula em redes sociais com alegações falsas. Votação ocorrerá normalmente, com urna eletrônica. Empresas farão apenas um simulado à parte com candidatos fictícios em três cidades pré-definidas para testar uma tecnologia."
0,É #FAKE que Doria disse que não vai permitir que os que não tomarem a CoronaVac passem a doença para os que tomarem,Declaração não foi dada pelo governador de São Paulo. Mensagem falsa tem viralizado.
0,É #FAKE que urna eletrônica teve lacre violado no DF na última eleição,"Vídeo foi feito em 7 de outubro de 2018, durante as eleições presidenciais, e foi desmentido pelo TSE seis dias depois. Policiais que divulgaram o boato foram denunciados por crime eleitoral e fizeram um acordo. A mensagem voltou a circular em setembro de 2022 e já tinha sido checada em 2020 pelo Fato ou Fake. "
0,É #FAKE que foto mostre larva em morango capaz de provocar hepatite,Especialista diz que larva mostrada em fruta é comum em lavouras. Presidente da Sociedade Brasileira de Hepatologia diz que hepatite A é transmitida pela ingestão de água e de alimentos contaminados com dejetos humanos.
0,FATO ou FAKE: confira as checagens das declarações dos candidatos nesta eleição,"Equipe tem conferido as frases ditas em redes sociais, eventos de campanha, debates, entrevistas e no horário eleitoral em São Paulo, Rio e Belo Horizonte."
0,É #FAKE que voluntária que tomou CoronaVac tenha sido entubada em Barretos após choque anafilático,"Estudos clínicos não detectaram qualquer reação adversa grave até o momento, segundo Instituto Butantan, que coordena testagem do imunizante contra a Covid-19."
0,É #FAKE que eleitor com menos de 60 anos não poderá votar das 7h às 10h,"Regras das eleições definem apenas que idosos terão prioridade nesse horário, mas também dizem que pessoas com menos de 60 anos não serão impedidas de votar."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de SP na 3ª semana de campanha,"Frases foram ditas em redes sociais, eventos de campanha e no horário eleitoral."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de Belo Horizonte na 3ª semana de campanha,"Frases foram ditas em redes sociais, eventos de campanha e no horário eleitoral."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura do Rio na 3ª semana de campanha,"Frases foram ditas em redes sociais, eventos de campanha e no horário eleitoral."
0,É #FAKE foto que mostra ministros do Supremo Tribunal Federal com toga vermelha,Imagem com integrantes do STF foi manipulada para insinuar inclinação política à esquerda; capa oficial é da cor preta.
0,É #FAKE que foto mostre shopping abandonado na Venezuela,"Imagem é de shopping desativado em Ohio, nos Estados Unidos. Mensagem falsa tenta fazer associação à eleição no Brasil."
0,É #FAKE que telejornal do DF fez recomendação para pessoas não usarem mais máscara após sete meses de pandemia,"Reportagem que circula agora foi feita em março, quando a orientação da OMS era diferente. Para especialistas, mais informações e a evolução da pandemia explicam as mudanças nas recomendações."
0,É #FAKE que aposentadoria de Celso de Mello seja por invalidez,"Ministro do STF se aposentou neste mês por tempo de serviço, ao contrário do que afirma mensagem falsa."
0,É #FAKE que Manuela D'Ávila fez peça de campanha no Dia das Crianças com foto de foice e martelo de brinquedo,Imagem circula em redes sociais acompanhada de texto que relaciona símbolos à candidata a prefeita de Porto Alegre pelo PC do B.
0,É #FAKE que foto mostre cruz LGBT no pescoço do Papa Francisco,"Símbolo religioso foi dado ao pontífice em um encontro com jovens católicos em 2018, e não tem conotação gay."
0,É #FAKE que vídeo mostre criança colocando fogo em supermercado atacadista de Campo Grande,"Imagens de criança brincando com fósforos e colocando fogo em prateleira são antigas, de 2018, e foram gravadas em uma loja do Assaí em Niterói (RJ). Chamas foram controladas rapidamente. Já a causa do incêndio de grandes proporções ocorrido no Atacadão, em Mato Grosso do Sul, ainda é investigada."
0,É #FAKE que Russomanno votou contra Ficha Limpa,Mensagem falsa circula em redes sociais. Lista da Câmara dos Deputados mostra que ele votou a favor do projeto em 2010.
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de SP na 2ª semana de campanha,Frases foram ditas em redes sociais e eventos de campanha.
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura do Rio na 2ª semana de campanha,Frases foram ditas em redes sociais e eventos de campanha.
0,Veja o que é #FATO ou #FAKE em vídeo do horário eleitoral de Crivella sobre o carnaval no Rio,"No horário eleitoral, prefeito e candidato à reeleição diz que não gastou nem um centavo na festa e que gestões passadas tinham despesas de R$ 70 milhões todos os anos."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de Belo Horizonte na 2ª semana de campanha,"Frases foram ditas em redes sociais, eventos de campanha e no primeiro debate na TV"
0,É #FAKE que mesário voluntário perde direito a auxílio emergencial e a Bolsa Família,Mensagem falsa circula principalmente em Alagoas. Tribunal Regional Eleitoral do estado diz que se trata de um boato. Ministério da Cidadania classifica texto como 'fake news'.
0,É #FAKE que presença de outros vírus nos corpos de vítimas da Covid-19 significa que pode não ter havido nenhuma morte pela doença,Informação circula em vídeo divulgado em redes sociais e afirma não ser possível atestar mortes por Covid-19. Infectologista e virologista dizem que sintomas são específicos e verificação em pandemias passa não só por critérios laboratoriais.
0,É #FAKE que denúncia de fraude em eleição de 2018 comprovou vitória de Bolsonaro no 1º turno,"Post circula desde o fim de semana nas redes sociais, mas denúncia é antiga, já foi analisada e arquivada. Áreas técnicas do TSE explicam que houve um problema na divulgação dos resultados, não na apuração dos votos."
0,É #FAKE que Chico Buarque fez texto 'A classe média está de partida',Texto de autoria de escritor baiano é falsamente atribuído ao cantor e compositor. 
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de SP na 1ª semana de campanha,"Frases foram ditas em redes sociais, eventos de campanha e no primeiro debate na TV."
0,Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura do Rio na 1ª semana de campanha,"Frases foram ditas em redes sociais, eventos de campanha e no primeiro debate na TV."
0,É #FAKE que apenas três países no mundo utilizam urnas eletrônicas,"Ao menos 26 países utilizam sistema eletrônico de voto. Cuba, que é citada na mensagem falsa, adota, na verdade, cédulas de papel."
0,É #FAKE que Paraguai vetou urnas brasileiras nas eleições de 2020,"País vizinho nem sequer teve pleito neste ano. As eleições municipais no Paraguai foram adiadas para 2021. Fato, na verdade, ocorreu em 2013 e com urnas brasileiras de um modelo antigo."
0,É #FAKE imagem que mostra Papa Francisco fumando com Evo Morales,Montagem foi feita a partir de foto de Francisco publicada em jornais em 2013.
0,É #FAKE que Lula foi convidado a falar na ONU após repercussão de discurso de Bolsonaro,"Ex-presidente foi chamado para participar de um seminário virtual que teve apenas o apoio da relatoria especial das Nações Unidas para o Direito à Educação, segundo o Instituto Lula. E convite foi anterior a pronunciamento de Bolsonaro. Ou seja, não há nenhuma relação entre os dois, como diz mensagem falsa."
0,É #FAKE que Argentina é o segundo país com maior número de mortos por 100 mil pela Covid-19,País aparece em 22º em lista da universidade Johns Hopkins. Especialistas alertam que comparar países por essa taxa no meio da pandemia não é o ideal.
0,É #FAKE que MPF descobriu depósitos de Jean Wyllys para defesa de Adélio Bispo,"MPF nega a informação. Ex-parlamentar nunca foi investigado pelo atentado ao presidente Jair Bolsonaro, ocorrido em 2018."
0,"É #FAKE que Freixo chamou traficante Elias Maluco, encontrado morto na prisão, de 'grande amigo e ídolo'","Mensagem falsa foi rebatida pelo parlamentar, que não fez nenhuma manifestação nas redes sociais no dia da morte do criminoso, ocorrida dentro da Penitenciária Federal de Catanduvas (PR)."
0,É #FAKE que STF decidiu que voto em cédula de papel é inconstitucional,"Boato tem bombado na web. O que o STF decidiu, na verdade, é que norma que previa a impressão do voto por urna eletrônica é inconstitucional porque coloca em risco o sigilo e a liberdade do voto. A decisão não tem nenhuma relação com o voto em papel, anterior à urna eletrônica."
0,É #FAKE que foto mostre escada rolante abandonada do Carrefour Usina,Imagem foi publicada por usuário do Instagram no Japão e retrata parque de diversões abandonado. Imóvel no Rio está fechado.
